name,code_region,code,address_line_1,address_line_2,postal_code,city,country,full_address,latitude,longitude
De St Léger sur Dheune,GRAA,GRA31719,33 rue du 8 mai 1945,,71510,St Léger sur Dheune,FR,33 rue du 8 mai 1945 71510 St Léger sur Dheune,46.847389,4.636494
De St Marcel,GRAA,GRA30403,61 Grande Rue,,71380,Saint Marcel,FR,61 Grande Rue 71380 Saint Marcel,46.775585,4.890271
De St Marcellin,GRAA,GRA04509,18 boulevard Riondel,,38160,Saint Marcellin,FR,18 boulevard Riondel 38160 Saint Marcellin,45.155589,5.3192
De St Martin D Auxigny,GRAA,GRA30776,6 place De La Mairie,,18110,Saint Martin D Auxigny,FR,6 place De La Mairie 18110 Saint Martin D Auxigny,47.204017,2.417068
De St Martin En Bresse,GRAA,GRA31322,Au Bourg,,71620,Saint Martin En Bresse,FR,Au Bourg 71620 Saint Martin En Bresse,46.817405,5.060242
De St Martin En Haut,GRAA,GRA30258,46 bis Grande Rue,,69850,Saint Martin En Haut,FR,46 bis Grande Rue 69850 Saint Martin En Haut,45.667066,4.564456
De St Paul En Jarez,GRAA,GRA30478,29 rue De La République,,42740,Saint Paul En Jarez,FR,29 rue De La République 42740 Saint Paul En Jarez,45.482272,4.574088
De St Paulien,GRAA,GRA30480,30 avenue Du Ruessium,,43350,Saint Paulien,FR,30 avenue Du Ruessium 43350 Saint Paulien,45.13516,3.813555
De St Pierre Le Moutier,GRAA,GRA30764,19 place De L'Eglise,,58240,Saint Pierre Le Moutier,FR,19 place De L'Eglise 58240 Saint Pierre Le Moutier,46.789855,3.117797
De St Pourcain / Sioule,GRAA,GRA30839,69 boulevard Ledru-Rollin,,3500,Saint Pourcain Sur Sioule,FR,69 boulevard Ledru-Rollin 03500 Saint Pourcain Sur Sioule,46.309326,3.289313
de St Priest,GRAA,GRA04530,6 rue Michel Petrucciani,,69800,Saint Priest,FR,6 rue Michel Petrucciani 69800 Saint Priest,45.69393,4.940356
De St Symphorien /Coise,GRAA,GRA04674,153 place Du Marché,,69590,Saint Symphorien Sur Coise,FR,153 place Du Marché 69590 Saint Symphorien Sur Coise,45.631723,4.454917
De St Symphorien D Ozon,GRAA,GRA30246,16 rue De La Colombiere,,69360,Saint Symphorien D Ozon,FR,16 rue De La Colombiere 69360 Saint Symphorien D Ozon,45.631549,4.855183
De St Symphorien De Lay,GRAA,GRA30370,route De Lyon,,42470,Saint Symphorien De Lay,FR,route De Lyon 42470 Saint Symphorien De Lay,45.946539,4.220501
De St Trivier De Courtes,GRAA,GRA30469,Grande Rue,,1560,Saint Trivier De Courtes,FR,Grande Rue 01560 Saint Trivier De Courtes,46.459458,5.082321
De Tarare,GRAA,GRA04657,14 rue Etienne Dolet,,69170,Tarare,FR,14 rue Etienne Dolet 69170 Tarare,45.895044,4.437078
de tence,GRAA,GRA30639,4 route D'Annonay,,43190,Tence,FR,4 route D'Annonay 43190 Tence,45.114158,4.298732
De Thiers,GRAA,GRA30834,centre commercial Les Molles,,63300,Thiers,FR,centre commercial Les Molles 63300 Thiers,45.848042,3.535291
De Thones,GRAA,GRA04673,12 rue De La Saulne,,74230,Thones,FR,12 rue De La Saulne 74230 Thones,45.882666,6.325851
De Thonon Les Bains,GRAA,GRA04550,6 avenue Général De Gaulle,Immeuble Le Don Bosco Ii,74200,Thonon Les Bains,FR,6 avenue Général De Gaulle 74200 Thonon Les Bains,46.369755,6.477336
de Thorens Glières,GRAA,GRA00320,rue St François De Sales,Immeuble Le Pas Du Roc,74570,Filliere,FR,rue St François De Sales 74570 Filliere,45.996717,6.247008
De Tournus,GRAA,GRA04912,8 rue De La République,,71700,Tournus,FR,8 rue De La République 71700 Tournus,46.563434,4.911216
De Tramayes,GRAA,GRA31801,Rie Principale,,71520,Tramayes,FR,Rie Principale 71520 Tramayes,46.308014,4.601969
De Trevoux,GRAA,GRA04713,33 rue Du Palais,,1600,Trevoux,FR,33 rue Du Palais 01600 Trevoux,45.940318,4.779139
de Ugine,GRAA,GRA31905,16 place du Val d'Arly,,73400,Ugine,FR,16 place du Val d'Arly 73400 Ugine,45.745926,6.420755
de Valenciennes,GNE,GNE76181,37 rue de Paris,,59300,Valenciennes,FR,37 rue de Paris 59300 Valenciennes,50.358902,3.522078
De Valleiry,GRAA,GRA30250,13 route De Bellegarde,,74520,Valleiry,FR,13 route De Bellegarde 74520 Valleiry,46.107713,5.967967
De Vallon En Sully,GRAA,GRA30806,25 rue Paul Contans,,3190,Vallon En Sully,FR,25 rue Paul Contans 03190 Vallon En Sully,46.536706,2.608845
De Valserhone,GRAA,GRA04702,20 rue De La République,Bellegarde sur Valserine,1200,VALSERHONE,FR,20 rue De La République 01200 VALSERHONE,46.107891,5.827476
De Varennes St Sauveur,GRAA,GRA30598,14 chemin De Varignolles,,71480,Varennes Saint Sauveur,FR,14 chemin De Varignolles 71480 Varennes Saint Sauveur,46.483114,5.243209
De Varennes Sur Allier,GRAA,GRA30840,1 avenue Victor Hugo,,3150,Varennes Sur Allier,FR,1 avenue Victor Hugo 03150 Varennes Sur Allier,46.312082,3.402678
de Vaugneray,GRAA,GRA31895,2 place de la Mairie,,69670,Vaugneray,FR,2 place de la Mairie 69670 Vaugneray,45.738014,4.65831
De Verdun Sur Le Doubs,GRAA,GRA30348,rue De La République,,71350,Verdun Sur Le Doubs,FR,rue De La République 71350 Verdun Sur Le Doubs,46.896098,5.024704
de Vertus,GNE,GNE74188,22 rue De Chalons,,51130,Vertus,FR,22 rue De Chalons 51130 Vertus,48.905654,4.004458
de Vervins,GNE,GNE70135,4 place de L'Eglise,,2140,Vervins,FR,4 place de L'Eglise 02140 Vervins,49.834668,3.907371
De Vichy,GRAA,GRA30800,29 rue De Paris,,3200,Vichy,FR,29 rue De Paris 03200 Vichy,46.126431,3.425378
De Vienne,GRAA,GRA30330,11 place Miremont,,38200,Vienne,FR,11 place Miremont 38200 Vienne,45.523834,4.875148
De Vierzon,GRAA,GRA30768,4 place Gabriel Péri,,18100,Vierzon,FR,4 place Gabriel Péri 18100 Vierzon,47.224956,2.062449
De Vif,GRAA,GRA31186,24 rue Celestin Nicolas,,38450,Vif,FR,24 rue Celestin Nicolas 38450 Vif,45.051705,5.675811
De Villard De Lans,GRAA,GRA31184,chalet Des Glaces,,38250,Villard De Lans,FR,chalet Des Glaces 38250 Villard De Lans,45.0703,5.55216
De Villars Les Dombes,GRAA,GRA04714,place Du Marché,,1330,Villars Les Dombes,FR,place Du Marché 01330 Villars Les Dombes,46.001994,5.029312
De Villefranche / Saone,GRAA,GRA04535,31 avenue Du Promenoir,,69400,Villefranche Sur Saone,FR,31 avenue Du Promenoir 69400 Villefranche Sur Saone,45.984382,4.71752
De Villefranche D Allier,GRAA,GRA31520,16 avenue Victor Hugo,,3430,Villefranche D Allier,FR,16 avenue Victor Hugo 03430 Villefranche D Allier,46.396815,2.857437
de Villers-Cotterêts,GNE,GNE70189,18 place Du Docteur Mouflier,,2600,Villers Cotterets,FR,18 place Du Docteur Mouflier 02600 Villers Cotterets,49.254754,3.089951
De Villeurbanne,GRAA,GRA30344,151 cours Emile Zola,,69100,Villeurbanne,FR,151 cours Emile Zola 69100 Villeurbanne,45.769926,4.87782
de Vinay,GRAA,GRA31890,18 Grande Rue,,38470,Vinay,FR,18 Grande Rue 38470 Vinay,45.210142,5.40275
de Vitry-en-Artois,GNE,GNE78119,1 rue De Noyelles,,62490,Vitry En Artois,FR,1 rue De Noyelles 62490 Vitry En Artois,50.32386,2.987457
de Vitry-le-François,GNE,GNE74203,40 place D'Armes,,51300,Vitry Le Francois,FR,40 place D'Armes 51300 Vitry Le Francois,48.725892,4.586081
De Viuz En Sallaz,GRAA,GRA30974,3587 route Du Fer A Cheval,,74250,Viuz En Sallaz,FR,3587 route Du Fer A Cheval 74250 Viuz En Sallaz,46.14267,6.402504
de Vizille,GRAA,GRA31012,52 place Stalingrad,,38220,Vizille,FR,52 place Stalingrad 38220 Vizille,45.077266,5.772837
De Voiron,GRAA,GRA30358,1 avenue François Mitterrand,,38500,Voiron,FR,1 avenue François Mitterrand 38500 Voiron,45.363468,5.591434
De Vonnas,GRAA,GRA04810,18 rue De La Grenette,,1540,Vonnas,FR,18 rue De La Grenette 01540 Vonnas,46.219285,4.990981
De Vorey,GRAA,GRA31813,Rue Louis Jouvet,,43800,Vorey,FR,Rue Louis Jouvet 43800 Vorey,45.186293,3.909261
de Vouziers,GNE,GNE74139,10 place Carnot,,8400,Vouziers,FR,10 place Carnot 08400 Vouziers,49.398134,4.700004
De Yenne,GRAA,GRA30406,place Charles Dullin,,73170,Yenne,FR,place Charles Dullin 73170 Yenne,45.704071,5.757831
Decazeville,GOC,GOC84265,1 place Wilson,,12300,Decazeville,FR,1 place Wilson 12300 Decazeville,44.559718,2.250962
Delle,GGE,GGE09002,6 rue De Belfort,,90100,Delle,FR,6 rue De Belfort 90100 Delle,47.508749,7.00263
Deols,GCA,GCA18019,5 route D'Issoudun,,36130,Deols,FR,5 route D'Issoudun 36130 Deols,46.826077,1.701732
Derval,GLB,LBR46051,24 rue De Rennes,,44590,Derval,FR,24 rue De Rennes 44590 Derval,47.669871,-1.672911
Descartes,GPVL,PVL01152,18 rue Du Commerce,,37160,Descartes,FR,18 rue Du Commerce 37160 Descartes,46.97344,0.69767
Die,GMED,GSU85903,9 place Du Marché,,26150,Die,FR,9 place Du Marché 26150 Die,44.752915,5.370296
Diemeringen,GGE,GGE10561,38 Grand'Rue,,67430,Diemeringen,FR,38 Grand'Rue 67430 Diemeringen,48.93944,7.186865
Dieppe,GCM,GCM00245,2 place Nationale,,76200,Dieppe,FR,2 place Nationale 76200 Dieppe,49.926238,1.078808
Dieulefit,GMED,GSU85904,3 place Châteauras,,26220,Dieulefit,FR,3 place Châteauras 26220 Dieulefit,44.523213,5.06541
Dieuze,GGE,GGE05707,11 rue Du Général De Gaulle,,57260,Dieuze,FR,11 rue Du Général De Gaulle 57260 Dieuze,48.811644,6.718024
Digne Les Bains,GMED,GSU06080,38 boulevard Gassendi,,4000,Digne Les Bains,FR,38 boulevard Gassendi 04000 Digne Les Bains,44.092298,6.234376
Dijon Champagne,GGE,GGE02142,30 boulevard De Champagne,,21000,Dijon,FR,30 boulevard De Champagne 21000 Dijon,47.328611,5.055438
Dijon Grangier,GGE,GGE02143,3 place Grangier,,21000,Dijon,FR,3 place Grangier 21000 Dijon,47.323028,5.037963
Dinan,GLB,LBR24050,16 rue Des Rouairies,,22100,Dinan,FR,16 rue Des Rouairies 22100 Dinan,48.454169,-2.05059
Dol De Bretagne,GLB,LBR37095,2 place Du Gal De Gaulle,,35120,Dol De Bretagne,FR,2 place Du Gal De Gaulle 35120 Dol De Bretagne,48.549324,-1.753323
Dole,GGE,GGE03908,9 avenue De La Paix,,39100,Dole,FR,9 avenue De La Paix 39100 Dole,47.095535,5.496158
Dolus,GCA,GCA03127,155 route De St Pierre Oléron Rd734,,17550,Dolus D Oleron,FR,155 route De St Pierre Oléron Rd734 17550 Dolus D Oleron,45.906756,-1.260829
Domfront,GCM,GCM01055,31 Grande Rue,,61700,Domfront En Poiraie,FR,31 Grande Rue 61700 Domfront En Poiraie,48.59215,-0.64564
Dominique BONNE,GAG,GAGI82418,17 rue Georges Eucharis Immeuble Dillon 3000 - Zone Dillon stade proche Odissy,,97200,Fort De France,FR,17 rue Georges Eucharis Immeuble Dillon 3000 - Zone Dillon stade proche Odissy  97200  Fort De France,14.605086,-61.044059
Donges,GLB,LBR46052,22 ter rue St Martin,,44480,Donges,FR,22 ter rue St Martin 44480 Donges,47.31899,-2.07373
Donzenac,GOC,GOC86104,place Léon Madrias,,19270,Donzenac,FR,place Léon Madrias 19270 Donzenac,45.227656,1.523553
Douarnenez,GLB,LBR31046,8 rue Jean Barre,,29100,Douarnenez,FR,8 rue Jean Barre 29100 Douarnenez,48.092851,-4.330332
Doudeville,GCM,GCM00264,24 rue Pierre Lamotte,,76560,Doudeville,FR,24 rue Pierre Lamotte 76560 Doudeville,49.719225,0.786344
Doue La Fontaine,GLB,LBR51652,23 place Du Champ De Foire,,49700,Doue En Anjou,FR,23 place Du Champ De Foire 49700 Doue En Anjou,47.19166,-0.274904
Doullens,GPVL,PVL01889,21 rue Des Boucheries,,80600,Doullens,FR,21 rue Des Boucheries 80600 Doullens,50.155123,2.342802
Dourdan,GPVL,PVL01721,6 rue Emile Renault,,91410,Dourdan,FR,6 rue Emile Renault 91410 Dourdan,48.531585,2.010518
Douvres,GCM,GCM00067,22 place Georges Lesage,,14440,Douvres La Delivrande,FR,22 place Georges Lesage 14440 Douvres La Delivrande,49.298861,-0.373797
Dozule,GCM,GCM00084,125 Grande Rue,,14430,Dozule,FR,125 Grande Rue 14430 Dozule,49.23095,-0.046187
Draguignan,GMED,GSU06306,39-41 boulevard Général Leclerc,,83300,Draguignan,FR,39-41 boulevard Général Leclerc 83300 Draguignan,43.535345,6.463041
Dreux,GCM,GCM01113,36 rue Parisis,,28100,Dreux,FR,36 rue Parisis 28100 Dreux,48.73794,1.366987
Droue,GPVL,PVL01212,20 bis place De La République,,41270,Droue,FR,20 bis place De La République 41270 Droue,48.039085,1.078216
Drusenheim,GGE,GGE10342,52 place De La Mairie,,67410,Drusenheim,FR,52 place De La Mairie 67410 Drusenheim,48.763387,7.951797
Du Bois D Oingt,GRAA,GRA30582,195 rue Eugene Chermette,,69620,Val D Oingt,FR,195 rue Eugene Chermette 69620 Val D Oingt,45.92024,4.585496
Du Chatelard,GRAA,GRA30254,avenue Denis Therme,,73630,Le Chatelard,FR,avenue Denis Therme 73630 Le Chatelard,45.685955,6.136287
Du Coteau,GRAA,GRA04581,59 avenue De La Libération,,42120,Le Coteau,FR,59 avenue De La Libération 42120 Le Coteau,46.028541,4.084536
Du Creusot,GRAA,GRA30257,45 rue Maréchal Foch,,71200,Le Creusot,FR,45 rue Maréchal Foch 71200 Le Creusot,46.805184,4.437501
Du Grand Bornand,GRAA,GRA30522,171 route De Villavit,,74450,Le Grand Bornand,FR,171 route De Villavit 74450 Le Grand Bornand,45.941085,6.425537
Du Grand Lemps,GRAA,GRA30968,rue De La Galette,,38690,Le Grand Lemps,FR,rue De La Galette 38690 Le Grand Lemps,45.398218,5.420601
Du Pont De Beauvoisin,GRAA,GRA04559,5 place Du Bourgneuf,,38480,Le Pont De Beauvoisin,FR,5 place Du Bourgneuf 38480 Le Pont De Beauvoisin,45.536864,5.669767
Du Puy,GRAA,GRA30273,24 place Du Breuil,,43000,Le Puy En Velay,FR,24 place Du Breuil 43000 Le Puy En Velay,45.041234,3.882547
Duclair,GCM,GCM00349,351 place Du General De Gaulle,,76480,Duclair,FR,351 place Du General De Gaulle 76480 Duclair,49.48194,0.876284
Dugazon,GAG,GAGI91110,immeuble Projectimo - Dugazon,,97139,Les Abymes,FR,immeuble Projectimo - Dugazon 97139 Les Abymes,16.248547,-61.520416
Dun le Palestel,GOC,GOC87057,place Du Champ De Foire,,23800,Dun Le Palestel,FR,place Du Champ De Foire 23800 Dun Le Palestel,46.305841,1.669619
Durban Corbières,GMED,GSU85363,2 chemin Du Rouire,,11360,Durban Corbieres,FR,2 chemin Du Rouire 11360 Durban Corbieres,42.994965,2.811668
Durenque,GOC,GOC84167,Place de la Fontaine,,12170,Durenque,FR,Place de la Fontaine 12170 Durenque,44.083635,2.593867
Eauze,GOC,GOC89033,4 rue Bistouquet,,32800,Eauze,FR,4 rue Bistouquet 32800 Eauze,43.861815,0.101224
Ecommoy,GCM,GCM01056,35 route Du Mans,,72220,Ecommoy,FR,35 route Du Mans 72220 Ecommoy,47.832187,0.269358
Ecueille,GCA,GCA03403,2 avenue De La Gare,,36240,Ecueille,FR,2 avenue De La Gare 36240 Ecueille,47.083768,1.346552
Egletons,GOC,GOC86105,4 rue Docteur Sikora,,19300,Egletons,FR,4 rue Docteur Sikora 19300 Egletons,45.405702,2.045576
Elbeuf,GCM,GCM00392,28 rue Des Martyrs,,76500,Elbeuf,FR,28 rue Des Martyrs 76500 Elbeuf,49.288306,1.007108
Elne,GMED,GSU85108,cours De L'Europe,Epicentre,66200,Elne,FR,cours De L'Europe 66200 Elne,42.60089,2.978202
Elven,GLB,LBR58053,4 place Du Lurin,,56250,Elven,FR,4 place Du Lurin 56250 Elven,47.733325,-2.592549
Embrun,GMED,GSU06158,19 place Dongois,,5200,Embrun,FR,19 place Dongois 05200 Embrun,44.563597,6.496747
Ensisheim,GGE,GGE10093,24 rue De La 1Ère Armée,,68190,Ensisheim,FR,24 rue De La 1Ère Armée 68190 Ensisheim,47.865232,7.353157
Entraygues,GOC,GOC84258,22 Tour De Ville,,12140,Entraygues Sur Truyere,FR,22 Tour De Ville 12140 Entraygues Sur Truyere,44.645315,2.565594
Envermeu,GCM,GCM00226,54 rue Des Halles,,76630,Envermeu,FR,54 rue Des Halles 76630 Envermeu,49.896439,1.264234
Epernay,GNE,GNE74175,10 place Léon Bourgeois,,51200,Epernay,FR,10 place Léon Bourgeois 51200 Epernay,49.045927,3.955085
Epinal,GGE,GGE08803,10 rue Aubert,,88000,Epinal,FR,10 rue Aubert 88000 Epinal,48.173673,6.447054
Ergue Gaberic,GLB,LBR31051,centre commercial Pen Ergue,,29500,Ergue Gaberic,FR,centre commercial Pen Ergue 29500 Ergue Gaberic,47.99902,-4.05686
Eric GUSTARIMAC,GAG,GAGI81265,boulevard Houelbourg,Immeuble Fresneau - Zi Jarry,97122,Baie Mahault,FR,boulevard Houelbourg 97122 Baie Mahault,16.237353,-61.574774
Ernee,GCM,GCM01057,2 allée Hélène Boucher,Parc d'activités des Sémondières,53500,Ernée,FR,2 allée Hélène Boucher 53500 Ernée,48.291026,-0.92664
Erstein,GGE,GGE10083,21 rue Mercière,,67150,Erstein,FR,21 rue Mercière 67150 Erstein,48.422663,7.663457
Espalion,GOC,GOC84279,10 boulevard Joseph Poulenc,,12500,Espalion,FR,10 boulevard Joseph Poulenc 12500 Espalion,44.522036,2.762402
Etables Sur Mer,GLB,LBR24232,chemin Du Heurtault,,22680,Binic Etables Sur Mer,FR,chemin Du Heurtault 22680 Binic Etables Sur Mer,48.618931,-2.824342
Etain,GGE,GGE05503,2 place Des Fusillés,,55400,Etain,FR,2 place Des Fusillés 55400 Etain,49.212268,5.635173
Etampes,GPVL,PVL01713,21 place Notre Dame,,91150,Etampes,FR,21 place Notre Dame 91150 Etampes,48.434289,2.163798
Etaples,GNE,GNE78203,34 rue M. Raphael,,62630,Etaples,FR,34 rue M. Raphael 62630 Etaples,50.514745,1.641002
Etoile Sur Rhone,GMED,GSU85911,9 place De La République,,26800,Etoile Sur Rhone,FR,9 place De La République 26800 Etoile Sur Rhone,44.837975,4.892551
Eu,GCM,GCM00238,1 boulevard Thiers,Et Place De Gaulle,76260,Eu,FR,1 boulevard Thiers 76260 Eu,50.043619,1.420675
Evaux Les Bains,GOC,GOC87059,7 rue De L'Hôtel De Ville,,23110,Evaux Les Bains,FR,7 rue De L'Hôtel De Ville 23110 Evaux Les Bains,46.174676,2.487311
Evreux Grenoble,GCM,GCM00776,13 rue De Grenoble,,27000,Evreux,FR,13 rue De Grenoble 27000 Evreux,49.026322,1.149391
Evreux Guichainville,GCM,GCM00780,110 rue Henri Farman,,27930,Guichainville,FR,110 rue Henri Farman 27930 Guichainville,49.003507,1.17862
Evron,GCM,GCM01058,9 rue De La Fontaine,,53600,Evron,FR,9 rue De La Fontaine 53600 Evron,48.154703,-0.401805
Excideuil,GCA,GCA03154,15 rue Gambetta,,24160,Excideuil,FR,15 rue Gambetta 24160 Excideuil,45.336286,1.05031
Eygurande,GOC,GOC86029,rue du Commerce,,19340,Eygurande,FR,rue du Commerce 19340 Eygurande,45.662706,2.452675
Eymet,GCA,GCA03155,25 rue Du Temple,,24500,Eymet,FR,25 rue Du Temple 24500 Eymet,44.666662,0.397514
Eymoutiers,GCA,GCA03321,4 place Stalingrad,,87120,Eymoutiers,FR,4 place Stalingrad 87120 Eymoutiers,45.739086,1.741911
Falaise,GCM,GCM00095,4 rue De La Fresnaye,,14700,Falaise,FR,4 rue De La Fresnaye 14700 Falaise,48.895754,-0.199856
Faulquemont,GGE,GGE05708,13 rue De Metz,,57380,Faulquemont,FR,13 rue De Metz 57380 Faulquemont,49.042289,6.599109
Fayence,GMED,GSU06308,41 avenue Robert Fabre,,83440,Fayence,FR,41 avenue Robert Fabre 83440 Fayence,43.621668,6.692216
Fayl Billot,GGE,GGE05209,place De La Mairie,,52500,Fayl Billot,FR,place De La Mairie 52500 Fayl Billot,47.780642,5.601393
Fecamp,GCM,GCM00218,7 rue De L'Inondation,,76400,Fecamp,FR,7 rue De L'Inondation 76400 Fecamp,49.756333,0.379405
Felletin,GOC,GOC87058,2 Grande Rue,,23500,Felletin,FR,2 Grande Rue 23500 Felletin,45.883478,2.173373
Feytiat,GCA,GCA18022,6 allée D'Italie,,87220,Feytiat,FR,6 allée D'Italie 87220 Feytiat,45.807028,1.312158
Figeac,GOC,GOC91153,1 place Aux Herbes,,46100,Figeac,FR,1 place Aux Herbes 46100 Figeac,44.608138,2.034144
Flers,GCM,GCM01059,21 rue Richard Lenoir,,61100,Flers,FR,21 rue Richard Lenoir 61100 Flers,48.748318,-0.571486
Fleurance,GOC,GOC89015,9 place De La République,,32500,Fleurance,FR,9 place De La République 32500 Fleurance,43.849354,0.662856
Fleury les Aubrais,GPVL,PVL01316,154 rue Marcelin Berthelot,,45400,Fleury Les Aubrais,FR,154 rue Marcelin Berthelot 45400 Fleury Les Aubrais,47.930569,1.916188
Fleury Sur Andelle,GCM,GCM00334,25 rue Pouyer Quertier,,27380,Fleury Sur Andelle,FR,25 rue Pouyer Quertier 27380 Fleury Sur Andelle,49.35987,1.357612
Fleury Sur Orne,GCM,GCM01506,2 rue Quadrant,,14123,Fleury Sur Orne,FR,2 rue Quadrant 14123 Fleury Sur Orne,49.139807,-0.376907
Florac,GOC,GOC84282,68 avenue Jean Monestier,,48400,Florac Trois Rivieres,FR,68 avenue Jean Monestier 48400 Florac Trois Rivieres,44.32611,3.594032
Foix,GOC,GOC83012,29 cours Gabriel Fauré,,9000,Foix,FR,29 cours Gabriel Fauré 09000 Foix,42.963906,1.606498
Folelli,GMED,GSU06290,route de la Mer Bât B,Résidence Jupiter,20213,Folelli,FR,route de la Mer Bât B 20213 Folelli,42.4447561,9.516789
Font Romeu,GMED,GSU86226,64 avenue Maréchal Joffre,Résidence Oratory,66120,Font Romeu Odeillo Via,FR,64 avenue Maréchal Joffre 66120 Font Romeu Odeillo Via,42.503857,2.041793
Fontenay Le Comte,GCA,GCA03267,3 rue Du Docteur Aude,,85200,Fontenay Le Comte,FR,3 rue Du Docteur Aude 85200 Fontenay Le Comte,46.466132,-0.803852
Forbach,GGE,GGE05726,1 avenue St Remi,,57600,Forbach,FR,1 avenue St Remi 57600 Forbach,49.189238,6.904402
Forcalquier,GMED,GSU06108,10 place Du Bourguet,,4300,Forcalquier,FR,10 place Du Bourguet 04300 Forcalquier,43.959723,5.781597
Forges Les Eaux,GCM,GCM00260,place Brévière,,76440,Forges Les Eaux,FR,place Brévière 76440 Forges Les Eaux,49.612916,1.545707
Fouesnant,GLB,LBR31058,9 rue Armor,,29170,Fouesnant,FR,9 rue Armor 29170 Fouesnant,47.895038,-4.012024
Fougeres,GLB,LBR37115,5 place De La Republique,,35300,Fougeres,FR,5 place De La Republique 35300 Fougeres,48.35054,-1.195521
Fougerolles Du Plessis,GCM,GCM01060,14 place Du Général De Gaulle,,53190,Fougerolles Du Plessis,FR,14 place Du Général De Gaulle 53190 Fougerolles Du Plessis,48.474354,-0.972543
Frasne,GGE,GGE02509,17 avenue Des Marronniers,,25560,Frasne,FR,17 avenue Des Marronniers 25560 Frasne,46.857166,6.157956
Fréjus,GMED,GSU06310,266 avenue De Lattre De Tassigny,,83600,Frejus,FR,266 avenue De Lattre De Tassigny 83600 Frejus,43.433155,6.746543
Friville Escarbotin,GPVL,PVL01890,13 rue Henri Barbusse,,80130,Friville Escarbotin,FR,13 rue Henri Barbusse 80130 Friville Escarbotin,50.090036,1.548543
Frontignan,GMED,GSU85707,1 boulevard Gambetta,,34110,Frontignan,FR,1 boulevard Gambetta 34110 Frontignan,43.447944,3.755483
Fronton,GOC,GOC88012,8 rue De La République,,31620,Fronton,FR,8 rue De La République 31620 Fronton,43.840728,1.388889
Gabarret,GOC,GOC90120,9 route De Créon,,40310,Gabarret,FR,9 route De Créon 40310 Gabarret,43.986415,0.007652
